,uid,id.resp_h,id.resp_p,version,cipher,curve,server_name,resumed,last_alert,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,validation_status,mac,filename,fingerprint,ts,certificate.version,certificate.serial,certificate.subject,certificate.issuer,certificate.not_valid_before,certificate.not_valid_after,certificate.key_alg,certificate.sig_alg,certificate.key_type,certificate.key_length,certificate.exponent,certificate.curve,san.dns,san.uri,san.email,san.ip,basic_constraints.ca,basic_constraints.path_len,host_cert,client_cert,issuer_O,issuer_CN,subject_O,subject_CN,not_before,not_after,validity_days,device,vendor,_merge
856,Cs9CDb4jAZZszlinEe,52.21.189.69,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2018-12-04_16.24.42_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
857,CV32Ce1C7fol8BCMHg,52.86.2.38,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2018-12-04_16.24.42_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
858,Ci9PTv1OFmWkLIp2Jl,52.73.165.25,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2018-12-04_16.24.42_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
859,C4awyySPUb9yLVcUb,52.1.168.223,443.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2018-12-04_16.24.42_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
860,C3R2dZ3opqdqVPwXRi,52.0.153.171,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2018-12-04_16.24.42_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
861,C3s2r5Ual7sDbuq3,34.196.50.64,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2018-12-04_16.24.42_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
862,Cf1qPZ27XmMVnmuCA,104.17.128.1,443.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,wu.ring.com,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),T,ok,98:84:e3:e4:35:bd,2020-01-16_11.02.32_192.168.10.209.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
863,CPJYdTcI3KjURkZtg,52.203.72.103,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2018-11-30_20.12.49_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
864,CzreUs1q0XT4NGoNZe,104.17.127.1,443.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,wu.ring.com,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),T,ok,98:84:e3:e4:35:bd,2020-01-14_13.09.50_192.168.10.209.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
865,CTZNFwCxbr4O2Qm36,52.45.175.122,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,rss-dpd-service.ring.com,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),T,ok,98:84:e3:e4:35:bd,2020-01-14_13.09.50_192.168.10.209.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
866,CVXxbD4wLR4y913XD2,52.5.17.3,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2018-12-19_20.12.09_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
867,CJicQ13AXQxgmbm4zk,54.209.13.185,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2019-05-27_17.27.10_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
868,CJsfgO22Co95yIRBgk,34.198.218.23,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2019-02-23_22.21.28_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
869,CCZnzn2cOUXrYEdNf,52.205.238.148,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2019-02-23_22.21.28_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
870,C2Dcpq2iziwJ0LHBOl,107.21.51.149,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2019-02-23_22.21.28_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
871,CMikL23lVSRGChDFOk,52.200.237.114,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2019-02-23_22.21.28_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
872,CDnRgk2KQnSniS48Db,52.5.132.173,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2019-02-23_22.21.28_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
873,CXsBR3zcj0tCGrtb6,52.202.206.135,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2019-02-23_22.21.28_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
874,CVs14H14A9Kruc1wF,52.87.146.204,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2019-02-23_22.21.28_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
875,CLZfEt2kGE1lQoFQN7,34.226.160.160,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2019-02-23_22.21.28_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
876,C7TGr11iSQDsQcZmri,34.237.36.230,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2019-02-23_22.21.28_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
877,CIa4Rq1adp9lrlQiua,54.236.250.106,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2019-02-23_22.21.28_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
878,CfHVt42HeOpyAmPgL4,52.6.17.111,9998.0,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,secp256r1,-,F,-,-,T,CsxknGIi,"413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f",(empty),-,ok,98:84:e3:e4:35:bd,2019-02-23_22.21.28_192.168.10.128.pcap,413ce36f2dbc3c205b8d356a878a3ce3ec9bbbb4070d29961bb5cf2c2ef2b6bc,1567888457.588748,3.0,0776F89F17E0F336FCF9B275FA1BE2E7,"CN=*.ring.com,O=Bot Home Automation\\, Inc.,L=Santa Monica,ST=California,C=US","CN=DigiCert SHA2 Secure Server CA,O=DigiCert Inc,C=US",1496808000.0,1598457600.0,rsaEncryption,sha256WithRSAEncryption,rsa,2048.0,65537.0,-,"*.ring.com,ring.com",-,-,-,F,-,T,F,DigiCert Inc,DigiCert SHA2 Secure Server CA,Bot Home Automation\\,*.ring.com,"06/07/2017, 00:00:00","08/26/2020, 12:00:00",1176,ring-doorbell,ring,both
